ID PUMA,PUMA,ID Year,Year,ID Workforce Status,Workforce Status,ygcpop RCA,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug PUMA,PUMS Degree Field,ID PUMS Degree Field,Slug PUMS Degree Field
79500US1303003,"Cobb County (Southwest)Powder Springs City PUMA, GA",2017,2017,TRUE,TRUE,0.702359917,607,601.9459564,110197.1137,42451.76997,6,cobb-county-(southwest)-powder-springs-city-puma-ga,Visual & Performing Arts,50,visual-performing-arts
79500US5600500,"Wind River Reservation PUMA, WY",2017,2017,TRUE,TRUE,0.802379431,576,585.9654608,30167.13889,24575.67016,7,wind-river-reservation-puma-wy,Visual & Performing Arts,50,visual-performing-arts
79500US5570301,"Waukesha County (Central) PUMA, WI",2017,2017,TRUE,TRUE,1.306109565,1204,844.1987494,67526.25914,21463.61527,8,waukesha-county-(central)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US7200804,"San Juan Municipio (Noroeste) PUMA, PR",2017,2017,TRUE,TRUE,1.214967482,800,688.5792945,13840.9025,5888.083579,6,san-juan-municipio-(noroeste)-puma-pr,Visual & Performing Arts,50,visual-performing-arts
79500US7200805,"San Juan Municipio (Este) PUMA, PR",2017,2017,TRUE,TRUE,2.449278048,779,673.5798214,31278.58023,21992.24948,5,san-juan-municipio-(este)-puma-pr,Visual & Performing Arts,50,visual-performing-arts
79500US5570201,"Waukesha County (East) PUMA, WI",2017,2017,TRUE,TRUE,0.776292017,835,705.6395624,100820.9916,27234.68547,6,waukesha-county-(east)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US5570101,"Waukesha County (West) PUMA, WI",2017,2017,TRUE,TRUE,0.52534216,449,518.3468434,106999.1091,28579.96,5,waukesha-county-(west)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US5555103,"Eau Claire & Chippewa (South) Counties PUMA, WI",2017,2017,TRUE,TRUE,0.864311381,938,747.4372718,40745.09168,17754.12347,7,eau-claire-&-chippewa-(south)-counties-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US5555102,"St. Croix & Dunn Counties PUMA, WI",2017,2017,TRUE,TRUE,0.365059503,345,454.8721419,52842.3942,41452.57921,5,st.-croix-&-dunn-counties-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0100301,"Huntsville (North) & Madison (East) Cities PUMA, AL",2017,2017,TRUE,TRUE,0.904127392,770,677.014703,29688.24675,17931.89465,5,huntsville-(north)-&-madison-(east)-cities-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US5555101,"Barron, Polk, Clark & Chippewa (North) Counties PUMA, WI",2017,2017,TRUE,TRUE,0.269013645,212,356.8094435,46934.43396,32837.62953,5,barron-polk-clark-&-chippewa-(north)-counties-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0100302,"Huntsville City (Central & South) PUMA, AL",2017,2017,TRUE,TRUE,0.98978176,609,601.7300907,37695.93103,19154.7805,8,huntsville-city-(central-&-south)-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US0100500,"Huntsville City (Far Southeast) PUMA, AL",2017,2017,TRUE,TRUE,0.625708706,405,491.9513033,50268.82469,41327.3617,8,huntsville-city-(far-southeast)-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US0100800,"St. Clair & Blount Counties PUMA, AL",2017,2017,TRUE,TRUE,0.503076452,377,475.0453312,43060.82493,29758.50092,5,st.-clair-&-blount-counties-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US5550000,"Walworth County PUMA, WI",2017,2017,TRUE,TRUE,0.839080925,608,601.8683467,38656.02632,27110.13744,7,walworth-county-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US5541005,"Milwaukee City (South) PUMA, WI",2017,2017,TRUE,TRUE,1.310610933,1095,805.0536175,49445.75708,16477.43941,9,milwaukee-city-(south)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0101200,"Shelby County PUMA, AL",2017,2017,TRUE,TRUE,1.092702151,1494,941.7941228,61425.67068,26702.4232,10,shelby-county-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US5541004,"Milwaukee City (South Central) PUMA, WI",2017,2017,TRUE,TRUE,0.793487189,461,524.2496375,35170.07375,13538.10313,6,milwaukee-city-(south-central)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0101302,"Birmingham City (East) PUMA, AL",2017,2017,TRUE,TRUE,1.315576878,911,734.2801764,49128.02195,17721.80386,9,birmingham-city-(east)-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US5541003,"Milwaukee City (Central) PUMA, WI",2017,2017,TRUE,TRUE,2.862495464,1647,976.5261667,23906.23922,7555.123761,13,milwaukee-city-(central)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0101303,"Hoover (North), Vestavia Hills & Homewood Cities PUMA, AL",2017,2017,TRUE,TRUE,2.58082626,3022,1325.43937,63445.61747,23303.12849,23,hoover-(north)-vestavia-hills-&-homewood-cities-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US5541002,"Milwaukee City (North Central) PUMA, WI",2017,2017,TRUE,TRUE,1.543564984,978,759.5847308,54995.96319,30885.83616,8,milwaukee-city-(north-central)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US5540701,"Milwaukee County (West) PUMA, WI",2017,2017,TRUE,TRUE,0.834449979,972,761.0213893,55805.97942,12304.27784,11,milwaukee-county-(west)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0101600,"Tuscaloosa & Northport (Southeast) Cities PUMA, AL",2017,2017,TRUE,TRUE,1.327919074,963,754.8803967,38649.88993,22163.314,7,tuscaloosa-&-northport-(southeast)-cities-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US0101900,"Auburn City PUMA, AL",2017,2017,TRUE,TRUE,0.745517373,757,672.0176401,33433.35535,15080.05455,6,auburn-city-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US5540101,"Milwaukee County (Northeast) PUMA, WI",2017,2017,TRUE,TRUE,2.139145932,1761,1014.981628,47064.33163,26788.9454,14,milwaukee-county-(northeast)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0102000,"Montgomery City & Pike Road Town (North) PUMA, AL",2017,2017,TRUE,TRUE,0.975521077,1109,812.0861584,54259.90622,21422.22122,10,montgomery-city-&-pike-road-town-(north)-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US5530000,"Racine County PUMA, WI",2017,2017,TRUE,TRUE,0.776621047,1000,772.2158105,43485.776,20178.6947,8,racine-county-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US5520000,"Washington & Ozaukee Counties PUMA, WI",2017,2017,TRUE,TRUE,1.198209801,1953,1075.997028,38296.72504,10350.14081,8,washington-&-ozaukee-counties-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0102100,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties PUMA, AL",2017,2017,TRUE,TRUE,0.841669658,848,710.787537,68162.24528,25392.10294,6,elmore-autauga-montgomery-(outer)-&-lowndes-counties-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US0102500,"Dothan City PUMA, AL",2017,2017,TRUE,TRUE,0.511100604,541,569.0348111,63966.58041,71520.88844,13,dothan-city-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US5510000,"Kenosha County PUMA, WI",2017,2017,TRUE,TRUE,0.726028304,888,727.944254,43965.08559,35052.19583,5,kenosha-county-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0102600,"Baldwin County PUMA, AL",2017,2017,TRUE,TRUE,0.71228467,848,711.4282331,48447.63679,20328.80253,6,baldwin-county-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US5501601,"Wood, Portage, Juneau & Adams Counties PUMA, WI",2017,2017,TRUE,TRUE,0.405028979,508,551.812364,30793.49016,20815.74658,5,wood-portage-juneau-&-adams-counties-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0102702,"Mobile City (West) PUMA, AL",2017,2017,TRUE,TRUE,1.278740694,906,732.451594,58549.8543,65463.62555,9,mobile-city-(west)-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US0102703,"Prichard City, Tillmans Corner & Saraland City PUMA, AL",2017,2017,TRUE,TRUE,1.139498273,1235,855.9964459,26609.74575,11732.67145,6,prichard-city-tillmans-corner-&-saraland-city-puma-al,Visual & Performing Arts,50,visual-performing-arts
79500US0200200,"Matanuska-Susitna & Kenai Peninsula Boroughs PUMA, AK",2017,2017,TRUE,TRUE,0.42407383,380,477.1929978,47377.39474,32558.75374,6,matanuska-susitna-&-kenai-peninsula-boroughs-puma-ak,Visual & Performing Arts,50,visual-performing-arts
79500US5501501,"Winnebago County PUMA, WI",2017,2017,TRUE,TRUE,0.557084039,655,625.9249403,17255.05191,12996.61757,6,winnebago-county-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US5501500,"Outagamie County PUMA, WI",2017,2017,TRUE,TRUE,0.584116959,790,687.2798834,42334.25823,38821.77741,7,outagamie-county-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US5501400,"East Central Wisconsin PUMA, WI",2017,2017,TRUE,TRUE,0.47745315,459,524.2614263,48673.43791,13887.57264,5,east-central-wisconsin-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0400101,"Mesa City (East) PUMA, AZ",2017,2017,TRUE,TRUE,0.677181627,707,649.753931,70823.27581,35134.97282,7,mesa-city-(east)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5501000,"Sauk & Columbia Counties PUMA, WI",2017,2017,TRUE,TRUE,0.569190311,503,548.4652235,37405.95229,14542.37462,7,sauk-&-columbia-counties-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0400103,"Mesa City (West) PUMA, AZ",2017,2017,TRUE,TRUE,0.55286393,413,497.0377283,47060.68765,21800.72985,5,mesa-city-(west)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5500800,"Grant, Green, Iowa, Richland & Lafayette Counties PUMA, WI",2017,2017,TRUE,TRUE,0.58232556,589,593.4486376,43992.04075,27166.56875,13,grant-green-iowa-richland-&-lafayette-counties-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US5500700,"Northern Mississippi Region PUMA, WI",2017,2017,TRUE,TRUE,0.38867708,507,551.3314188,34935.08481,19865.46212,9,northern-mississippi-region-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0400105,"Gilbert Town (North) PUMA, AZ",2017,2017,TRUE,TRUE,0.964529968,959,755.2295393,52589.20959,27338.90896,10,gilbert-town-(north)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US0400106,"Chandler City (Northeast) PUMA, AZ",2017,2017,TRUE,TRUE,1.073680355,899,730.6649858,57556.78754,18997.70952,11,chandler-city-(northeast)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5500600,"Oneida, Lincoln, Vilas, Langlade & Forest Counties PUMA, WI",2017,2017,TRUE,TRUE,0.656974885,455,521.3218453,30835.26374,29843.77025,7,oneida-lincoln-vilas-langlade-&-forest-counties-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US5500300,"Outer Green Bay City PUMA, WI",2017,2017,TRUE,TRUE,1.825773036,2065,1101.545478,25303.71913,10610.33987,7,outer-green-bay-city-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0400107,"Chandler City (South) PUMA, AZ",2017,2017,TRUE,TRUE,0.473766376,301,424.5569091,123039.1894,170173.1128,5,chandler-city-(south)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5500103,"Dane County (West) PUMA, WI",2017,2017,TRUE,TRUE,1.076954682,1723,1011.512246,42895.30818,17895.55572,12,dane-county-(west)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0400108,"Tempe (South) & Chandler (Northwest) Cities PUMA, AZ",2017,2017,TRUE,TRUE,0.853786026,701,646.1959147,25968.08274,21909.12729,10,tempe-(south)-&-chandler-(northwest)-cities-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5500102,"Dane County (East) PUMA, WI",2017,2017,TRUE,TRUE,0.964317062,1420,918.9978225,40666.88732,13307.87347,15,dane-county-(east)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0400109,"Tempe City (North) PUMA, AZ",2017,2017,TRUE,TRUE,1.984014642,1684,993.6358413,54309.49644,42989.89631,12,tempe-city-(north)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5500101,"Madison City (Central) PUMA, WI",2017,2017,TRUE,TRUE,1.885321548,1964,1073.817086,47680.8554,13921.74196,12,madison-city-(central)-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0400110,"Scottsdale City (Southwest) & Paradise Valley Town PUMA, AZ",2017,2017,TRUE,TRUE,1.563831163,1586,967.1557762,53896.49937,12834.72104,14,scottsdale-city-(southwest)-&-paradise-valley-town-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5500100,"Northwest Wisconsin PUMA, WI",2017,2017,TRUE,TRUE,0.425958464,446,516.9684288,39993.52018,25114.50865,10,northwest-wisconsin-puma-wi,Visual & Performing Arts,50,visual-performing-arts
79500US0400111,"Scottsdale City (Southeast) & Fountain Hills Town PUMA, AZ",2017,2017,TRUE,TRUE,1.938853725,1281,866.9012681,26753.33021,10414.11841,8,scottsdale-city-(southeast)-&-fountain-hills-town-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5401000,"Charleston City PUMA, WV",2017,2017,TRUE,TRUE,0.524869341,560,578.8855728,36695.325,27590.60178,7,charleston-city-puma-wv,Visual & Performing Arts,50,visual-performing-arts
79500US0400112,"Scottsdale (North), Phoenix (Far Northeast) Cities & Cave Creek PUMA, AZ",2017,2017,TRUE,TRUE,1.296934898,1001,769.7974185,85822.76923,41399.71184,9,scottsdale-(north)-phoenix-(far-northeast)-cities-&-cave-creek-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5400400,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties PUMA, WV",2017,2017,TRUE,TRUE,0.326258884,484,538.9135645,57194.85537,33051.80069,7,berkeley-jefferson-mineral-hampshire-&-morgan-counties-puma-wv,Visual & Performing Arts,50,visual-performing-arts
79500US0400113,"Phoenix City (Northeast) PUMA, AZ",2017,2017,TRUE,TRUE,1.019728195,743,664.5025269,39685.97039,17656.02301,5,phoenix-city-(northeast)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US0400114,"Phoenix City (Northeast Central) PUMA, AZ",2017,2017,TRUE,TRUE,1.844091631,1398,906.2327674,45873.11588,15579.20047,12,phoenix-city-(northeast-central)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5400300,"Morgantown City PUMA, WV",2017,2017,TRUE,TRUE,1.001690953,841,707.0578609,32573.02973,22826.41181,9,morgantown-city-puma-wv,Visual & Performing Arts,50,visual-performing-arts
79500US0400116,"Phoenix City (Uptown) PUMA, AZ",2017,2017,TRUE,TRUE,1.541729767,1073,795.6320505,86884.69711,52656.53211,9,phoenix-city-(uptown)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311900,"Clallam & Jefferson Counties PUMA, WA",2017,2017,TRUE,TRUE,1.351525886,620,605.6042188,32954.97419,16409.23983,6,clallam-&-jefferson-counties-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US5311802,"Bremerton & Port Orchard Cities PUMA, WA",2017,2017,TRUE,TRUE,0.872133876,754,670.093364,28452.76658,19892.08948,5,bremerton-&-port-orchard-cities-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400117,"Phoenix City (East) PUMA, AZ",2017,2017,TRUE,TRUE,2.063956597,1436,917.0381173,88138.50139,48908.11645,19,phoenix-city-(east)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311801,"Bainbridge Island City & Silverdale PUMA, WA",2017,2017,TRUE,TRUE,0.985717508,826,700.8021647,45101.35593,42407.94943,14,bainbridge-island-city-&-silverdale-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400118,"Downtown & Sky Harbor International Airport PUMA, AZ",2017,2017,TRUE,TRUE,1.685674224,1329,884.5745555,25039.74868,8385.966532,13,downtown-&-sky-harbor-international-airport-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US0400120,"Ahwatukee & South Mountain PUMA, AZ",2017,2017,TRUE,TRUE,0.663136257,522,558.3633109,62659.62452,44181.33117,7,ahwatukee-&-south-mountain-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311704,"Bothell (North), Mill Creek Cities & Silver Firs PUMA, WA",2017,2017,TRUE,TRUE,1.246916811,1136,820.3532334,74125.14085,18782.5774,9,bothell-(north)-mill-creek-cities-&-silver-firs-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US5311702,"Mukilteo & Everett (Southwest) Cities PUMA, WA",2017,2017,TRUE,TRUE,1.22310932,1177,835.1652619,26692.21071,14425.30909,11,mukilteo-&-everett-(southwest)-cities-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400126,"Glendale City (North) PUMA, AZ",2017,2017,TRUE,TRUE,1.017363506,849,710.3350599,40754.8457,26452.09787,12,glendale-city-(north)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311701,"Edmonds, Lynnwood & Mountlake Terrace Cities PUMA, WA",2017,2017,TRUE,TRUE,2.230074607,1853,1040.48476,55504.88937,22860.22698,16,edmonds-lynnwood-&-mountlake-terrace-cities-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400128,"Phoenix City (North) PUMA, AZ",2017,2017,TRUE,TRUE,0.99868572,753,669.0576828,57645.83267,14584.0547,5,phoenix-city-(north)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311616,"Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill PUMA, WA",2017,2017,TRUE,TRUE,1.323716973,1034,782.2365047,75099.07157,84146.55708,7,snoqualmie-city-cottage-lake-union-hill-&-novelty-hill-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400131,"Surprise City (Central) PUMA, AZ",2017,2017,TRUE,TRUE,0.784662397,547,571.0945716,48045.34186,17642.13404,5,surprise-city-(central)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US0400132,"Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities PUMA, AZ",2017,2017,TRUE,TRUE,0.896418995,669,631.0868764,31336.57997,29295.93694,8,goodyear-glendale-(west)-&-litchfield-park-(northwest)-cities-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311614,"Auburn City & Lakeland PUMA, WA",2017,2017,TRUE,TRUE,0.866556014,643,618.8309428,58207.05443,38043.6248,7,auburn-city-&-lakeland-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US5311612,"Federal Way, Des Moines Cities & Vashon Island PUMA, WA",2017,2017,TRUE,TRUE,1.508113673,1312,879.9987586,57169.40244,71241.45764,11,federal-way-des-moines-cities-&-vashon-island-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400202,"Tucson (West) & Marana Cities PUMA, AZ",2017,2017,TRUE,TRUE,1.525283663,1101,806.0395181,47048.29791,15956.63463,9,tucson-(west)-&-marana-cities-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311611,"Burien, SeaTac, Tukwila Cities & White Center PUMA, WA",2017,2017,TRUE,TRUE,0.844551368,759,672.4407797,53591.15152,16115.74584,8,burien-seatac-tukwila-cities-&-white-center-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400203,"Oro Valley Town PUMA, AZ",2017,2017,TRUE,TRUE,0.748021123,497,544.5068643,69435.11469,45900.73974,6,oro-valley-town-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311610,"Renton City, Fairwood, Bryn Mawr & Skyway PUMA, WA",2017,2017,TRUE,TRUE,0.702522011,711,651.4745679,59541.25457,35554.88086,7,renton-city-fairwood-bryn-mawr-&-skyway-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400204,"Pima County (Northeast) PUMA, AZ",2017,2017,TRUE,TRUE,1.066244957,673,632.220481,50641.789,57534.37352,10,pima-county-(northeast)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US0400205,"Tucson City (Far Southeast) & Sahuarita Town PUMA, AZ",2017,2017,TRUE,TRUE,0.661668947,466,527.5686874,35057.01073,27724.39964,6,tucson-city-(far-southeast)-&-sahuarita-town-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311609,"Sammamish, Issaquah, Mercer Island & Newcastle Cities PUMA, WA",2017,2017,TRUE,TRUE,0.948346357,960,755.7085694,121559.6667,125709.808,11,sammamish-issaquah-mercer-island-&-newcastle-cities-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400206,"Tucson City (Northeast) PUMA, AZ",2017,2017,TRUE,TRUE,1.748124628,1067,792.2509921,32533.84442,14271.64544,8,tucson-city-(northeast)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311608,"Greater Bellevue City PUMA, WA",2017,2017,TRUE,TRUE,1.905119133,1899,1055.750342,86586.7425,41831.30649,17,greater-bellevue-city-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400207,"Tucson City (Northwest) PUMA, AZ",2017,2017,TRUE,TRUE,2.500097082,1671,986.1685618,31182.56373,11934.26533,12,tucson-city-(northwest)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US0400208,"Tucson City (South) PUMA, AZ",2017,2017,TRUE,TRUE,0.379917558,230,371.3633387,47066.45217,19084.08846,5,tucson-city-(south)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311607,"Redmond, Kirkland Cities, Inglewood & Finn Hill PUMA, WA",2017,2017,TRUE,TRUE,2.189430795,2357,1173.824648,50464.2919,21455.68378,21,redmond-kirkland-cities-inglewood-&-finn-hill-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400209,"Tucson City (Southeast) PUMA, AZ",2017,2017,TRUE,TRUE,1.039266812,711,649.9466838,18799.29817,9275.067411,7,tucson-city-(southeast)-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311606,"Shoreline, Kenmore & Bothell (South) Cities PUMA, WA",2017,2017,TRUE,TRUE,1.936862146,1638,980.298062,62356.46886,25234.20543,15,shoreline-kenmore-&-bothell-(south)-cities-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0400400,"Flagstaff City PUMA, AZ",2017,2017,TRUE,TRUE,1.137670785,1011,774.4967777,30366.67656,9258.02001,6,flagstaff-city-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US0400500,"Yavapai County PUMA, AZ",2017,2017,TRUE,TRUE,0.552444143,624,610.9531247,45108.10256,29183.1547,6,yavapai-county-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US0400803,"Apache Junction City PUMA, AZ",2017,2017,TRUE,TRUE,0.916978147,612,603.5170067,33559.24837,20068.6509,6,apache-junction-city-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US0400900,"Sierra Vista City PUMA, AZ",2017,2017,TRUE,TRUE,0.537420693,472,531.4126435,50141.47881,70948.06671,6,sierra-vista-city-puma-az,Visual & Performing Arts,50,visual-performing-arts
79500US5311605,"Duwamish & Beacon Hill PUMA, WA",2017,2017,TRUE,TRUE,1.872430744,1941,1067.608268,66223.76095,22537.72467,19,duwamish-&-beacon-hill-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0500100,"Benton County PUMA, AR",2017,2017,TRUE,TRUE,0.715648429,1215,851.5519447,40851.2856,16437.08626,16,benton-county-puma-ar,Visual & Performing Arts,50,visual-performing-arts
79500US5311604,"Capitol Hill PUMA, WA",2017,2017,TRUE,TRUE,3.042607085,3609,1443.672901,59614.53699,14177.61603,29,capitol-hill-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0500200,"Washington County PUMA, AR",2017,2017,TRUE,TRUE,0.627960497,929,745.0675776,63822.35091,40255.36475,7,washington-county-puma-ar,Visual & Performing Arts,50,visual-performing-arts
79500US5311603,"Queen Anne & Magnolia PUMA, WA",2017,2017,TRUE,TRUE,2.852551922,3580,1439.824528,64943.97765,20120.71158,25,queen-anne-&-magnolia-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0500500,"Craighead (West), Greene, Randolph, Lawrence & Clay Counties PUMA, AR",2017,2017,TRUE,TRUE,0.447370755,511,553.2769681,30914.48141,18838.70284,6,craighead-(west)-greene-randolph-lawrence-&-clay-counties-puma-ar,Visual & Performing Arts,50,visual-performing-arts
79500US0500900,"North Little Rock, Sherwood & Jacksonville Cities PUMA, AR",2017,2017,TRUE,TRUE,0.784775975,992,769.0770672,54199.72984,31081.3612,9,north-little-rock-sherwood-&-jacksonville-cities-puma-ar,Visual & Performing Arts,50,visual-performing-arts
79500US5311602,"Seattle City (Northeast) PUMA, WA",2017,2017,TRUE,TRUE,2.013060845,1885,1051.047925,58449.67215,31262.52386,22,seattle-city-(northeast)-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0501000,"Little Rock City PUMA, AR",2017,2017,TRUE,TRUE,0.523125672,630,614.0083003,22706.16825,15157.22199,7,little-rock-city-puma-ar,Visual & Performing Arts,50,visual-performing-arts
79500US5311601,"Seattle City (Northwest) PUMA, WA",2017,2017,TRUE,TRUE,3.669055822,4703,1640.581183,77964.58771,35919.75948,39,seattle-city-(northwest)-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0501100,"Faulkner & Lonoke Counties PUMA, AR",2017,2017,TRUE,TRUE,1.391374431,1693,1000.460642,49997.05139,16421.68557,13,faulkner-&-lonoke-counties-puma-ar,Visual & Performing Arts,50,visual-performing-arts
79500US5311505,"Tacoma (Port) & Bonney Lake (Northwest) Cities PUMA, WA",2017,2017,TRUE,TRUE,0.588273596,510,552.195213,48890.59216,26236.25022,6,tacoma-(port)-&-bonney-lake-(northwest)-cities-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0600101,"Berkeley & Albany Cities PUMA, CA",2017,2017,TRUE,TRUE,4.813999461,4395,1572.720171,81292.27577,23007.96689,59,berkeley-&-albany-cities-puma-ca,Visual & Performing Arts,50,visual-performing-arts
79500US5311503,"Lakewood City & Joint Base Lewis-McChord PUMA, WA",2017,2017,TRUE,TRUE,0.774298307,563,579.4285777,26841.94849,14607.22554,5,lakewood-city-&-joint-base-lewis-mcchord-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0600102,"Oakland (Northwest) & Emeryville Cities PUMA, CA",2017,2017,TRUE,TRUE,4.915951701,6517,1913.678311,66871.99141,19648.25394,74,oakland-(northwest)-&-emeryville-cities-puma-ca,Visual & Performing Arts,50,visual-performing-arts
79500US5311502,"Peninsula Region & Tacoma City (West) PUMA, WA",2017,2017,TRUE,TRUE,1.530410474,1154,825.1823136,49280.30503,22612.17112,13,peninsula-region-&-tacoma-city-(west)-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0600103,"Oakland (East) & Piedmont Cities PUMA, CA",2017,2017,TRUE,TRUE,3.422471863,3194,1354.419923,96778.34941,36112.73228,43,oakland-(east)-&-piedmont-cities-puma-ca,Visual & Performing Arts,50,visual-performing-arts
79500US5311501,"Tacoma City (Central) PUMA, WA",2017,2017,TRUE,TRUE,1.147486805,990,766.3581789,40812.20202,12659.07148,10,tacoma-city-(central)-puma-wa,Visual & Performing Arts,50,visual-performing-arts
79500US0600104,"Oakland City (South Central) PUMA, CA",2017,2017,TRUE,TRUE,1.152090804,886,724.96504,39596.72235,36553.23567,10,oakland-city-(south-central)-puma-ca,Visual & Performing Arts,50,visual-performing-arts
